id,label,parent,synonym
DOID:0080201,Peters plus syndrome,syndrome,Peters anomaly-short limb dwarfism syndrome
DOID:0080201,Peters plus syndrome,syndrome,Peters-plus syndrome
DOID:0080202,adenoid cystic carcinoma,carcinoma,
DOID:0080202,adenoid cystic carcinoma,tonsil cancer,
DOID:0080204,renal hypoplasia,kidney disease,
DOID:0080205,CAKUT,urinary system disease,Congenital anomalies of the kidney and urinary tract
DOID:0080205,CAKUT,urinary system disease,Renal or urinary tract malformation
DOID:18,urinary system disease,disease of anatomical entity,Non-neoplastic urinary tract disease
DOID:18,urinary system disease,disease of anatomical entity,urinary tract disease
DOID:0080206,CAKUT1,CAKUT,Congenital anomalies of the kidney and urinary tract 1
DOID:0080207,CAKUT2,CAKUT,Congenital anomalies of the kidney and urinary tract 2
DOID:0080208,non-alcoholic fatty liver disease,fatty liver disease,NAFLD
DOID:9452,fatty liver disease,lipid storage disease,Fatty change of liver
DOID:9452,fatty liver disease,lipid storage disease,Steatosis of liver
DOID:9452,fatty liver disease,lipid storage disease,alcoholic fatty liver
DOID:9452,fatty liver disease,lipid storage disease,hepatic lipidosis
DOID:0080209,"sideroblastic anemia with B-cell immunodeficiency, periodic fevers, and developmental delay",autosomal recessive disease,SIFD
DOID:0080209,"sideroblastic anemia with B-cell immunodeficiency, periodic fevers, and developmental delay",sideroblastic anemia,SIFD
DOID:0080210,primary mediastinal B-cell lymphoma,diffuse large B-cell lymphoma,Large cell lymphoma of the mediastinum
DOID:0080210,primary mediastinal B-cell lymphoma,diffuse large B-cell lymphoma,Mediastinal diffuse large-cell lymphoma with sclerosis
DOID:0080210,primary mediastinal B-cell lymphoma,diffuse large B-cell lymphoma,Primary mediastinal clear cell lymphoma of B-cell type
DOID:0080211,nodal marginal zone lymphoma,marginal zone lymphoma,
DOID:0080212,polycystic kidney disease 4,autosomal recessive polycystic kidney disease,
DOID:0110861,autosomal recessive polycystic kidney disease,autosomal recessive disease,Arpkd
DOID:0110861,autosomal recessive polycystic kidney disease,autosomal recessive disease,Pkhd1
DOID:0110861,autosomal recessive polycystic kidney disease,autosomal recessive disease,"Polycystic Kidney Disease, Infantile, Type I"
DOID:0110861,autosomal recessive polycystic kidney disease,autosomal recessive disease,Polycystic Kidney and Hepatic Disease 1
DOID:0110861,autosomal recessive polycystic kidney disease,polycystic kidney disease,Arpkd
DOID:0110861,autosomal recessive polycystic kidney disease,polycystic kidney disease,Pkhd1
DOID:0110861,autosomal recessive polycystic kidney disease,polycystic kidney disease,"Polycystic Kidney Disease, Infantile, Type I"
DOID:0110861,autosomal recessive polycystic kidney disease,polycystic kidney disease,Polycystic Kidney and Hepatic Disease 1
DOID:0080213,punctate palmoplantar keratoderma type II,autosomal dominant disease,
DOID:0080213,punctate palmoplantar keratoderma type II,punctate palmoplantar keratoderma,
DOID:0080214,punctate palmoplantar keratoderma type I,punctate palmoplantar keratoderma,punctate palmoplantar keratoderma type 1A
DOID:0080214,punctate palmoplantar keratoderma type I,punctate palmoplantar keratoderma,punctate palmoplantar keratoderma type 1B
DOID:0080215,developmental and epileptic encephalopathy 8,X-linked recessive disease,DEE8
DOID:0080215,developmental and epileptic encephalopathy 8,X-linked recessive disease,EIEE8
DOID:0080215,developmental and epileptic encephalopathy 8,X-linked recessive disease,early infantile epileptic encephalopathy 8
DOID:0080215,developmental and epileptic encephalopathy 8,developmental and epileptic encephalopathy,DEE8
DOID:0080215,developmental and epileptic encephalopathy 8,developmental and epileptic encephalopathy,EIEE8
DOID:0080215,developmental and epileptic encephalopathy 8,developmental and epileptic encephalopathy,early infantile epileptic encephalopathy 8
DOID:0080216,duodenal atresia,intestinal atresia,
DOID:10486,intestinal atresia,intestinal disease,
DOID:0080217,lysosomal acid lipase deficiency,lipid storage disease,
DOID:0080218,primary spontaneous pneumothorax,pneumothorax,
DOID:1673,pneumothorax,pleural disease,
DOID:0080219,dystransthyretinemic hyperthyroxinemia,autosomal dominant disease,
DOID:0080219,dystransthyretinemic hyperthyroxinemia,hyperthyroxinemia,
DOID:2855,hyperthyroxinemia,thyroid gland disease,
DOID:0080222,pseudohypoparathyroidism type IB,pseudohypoparathyroidism,
DOID:0080223,epidermolytic palmoplantar keratoderma,palmoplantar keratosis,
DOID:0080224,autosomal dominant dystrophic epidermolysis bullosa,epidermolysis bullosa dystrophica,
DOID:0080225,amyotrophic lateral sclerosis type 23,amyotrophic lateral sclerosis,
DOID:0080226,autosomal dominant intellectual developmental disorder 56,autosomal dominant intellectual developmental disorder,autosomal dominant intellectual developmental disorder-56
DOID:0080226,autosomal dominant intellectual developmental disorder 56,autosomal dominant intellectual developmental disorder,autosomal dominant mental retardation 56
DOID:0080227,autosomal dominant intellectual developmental disorder 55,autosomal dominant intellectual developmental disorder,autosomal dominant intellectual developmental disorder-55 with seizures
DOID:0080227,autosomal dominant intellectual developmental disorder 55,autosomal dominant intellectual developmental disorder,autosomal dominant mental retardation 55
DOID:0080228,autosomal dominant intellectual developmental disorder 53,autosomal dominant intellectual developmental disorder,autosomal dominant mental retardation 53
DOID:0080230,autosomal dominant intellectual developmental disorder 54,autosomal dominant intellectual developmental disorder,autosomal dominant mental retardation 54
DOID:0080231,autosomal dominant intellectual developmental disorder 52,autosomal dominant intellectual developmental disorder,autosomal dominant mental retardation 52
DOID:0080232,autosomal dominant intellectual developmental disorder 51,autosomal dominant intellectual developmental disorder,autosomal dominant mental retardation 51
DOID:0080233,autosomal dominant intellectual developmental disorder 50,autosomal dominant intellectual developmental disorder,autosomal dominant intellectual developmental disorder-50 with behavioral abnormalities
DOID:0080233,autosomal dominant intellectual developmental disorder 50,autosomal dominant intellectual developmental disorder,autosomal dominant mental retardation 50
DOID:0080234,Clark-Baraitser syndrome,autosomal dominant intellectual developmental disorder,Baraitser syndrome
DOID:0080234,Clark-Baraitser syndrome,autosomal dominant intellectual developmental disorder,CLABARS
DOID:0080234,Clark-Baraitser syndrome,autosomal dominant intellectual developmental disorder,autosomal dominant intellectual disability 49
DOID:0080234,Clark-Baraitser syndrome,autosomal dominant intellectual developmental disorder,autosomal dominant mental retardation 49
DOID:0080235,autosomal dominant intellectual developmental disorder 48,autosomal dominant intellectual developmental disorder,autosomal dominant mental retardation 48
DOID:0080236,autosomal dominant intellectual developmental disorder 45,autosomal dominant intellectual developmental disorder,autosomal dominant mental retardation 45
DOID:0080237,autosomal dominant intellectual developmental disorder 46,autosomal dominant intellectual developmental disorder,autosomal dominant mental retardation 46
DOID:0080238,autosomal dominant intellectual developmental disorder 47,autosomal dominant intellectual developmental disorder,autosomal dominant mental retardation 47
DOID:0080239,autosomal recessive intellectual developmental disorder 61,autosomal recessive intellectual developmental disorder,Alwadei syndrome
DOID:0080239,autosomal recessive intellectual developmental disorder 61,autosomal recessive intellectual developmental disorder,autosomal recessive intellectual developmental disorder-61
DOID:0080239,autosomal recessive intellectual developmental disorder 61,autosomal recessive intellectual developmental disorder,autosomal recessive mental retardation 61
DOID:0080240,non-syndromic X-linked intellectual disability 106,non-syndromic X-linked intellectual disability,MRX106
DOID:0080240,non-syndromic X-linked intellectual disability 106,non-syndromic X-linked intellectual disability,X-linked mental retardation 106
DOID:0080241,syndromic X-linked mental retardation 35,X-linked recessive disease,
DOID:0080241,syndromic X-linked mental retardation 35,syndromic X-linked intellectual disability,
DOID:0080242,syndromic X-linked mental retardation Hough type,syndromic X-linked intellectual disability,
DOID:0080243,amelogenesis imperfecta type 3B,autosomal dominant disease,
DOID:0080243,amelogenesis imperfecta type 3B,amelogenesis imperfecta type 3,
DOID:0111721,amelogenesis imperfecta type 3,amelogenesis imperfecta,AI3
DOID:0111721,amelogenesis imperfecta type 3,amelogenesis imperfecta,hypocalcified amelogenesis imperfecta
DOID:0080244,Galloway-Mowat syndrome 2,X-linked recessive disease,
DOID:0080244,Galloway-Mowat syndrome 2,Galloway-Mowat syndrome,
DOID:0080245,Galloway-Mowat syndrome 3,autosomal recessive disease,
DOID:0080245,Galloway-Mowat syndrome 3,Galloway-Mowat syndrome,
DOID:0080246,Galloway-Mowat syndrome 4,autosomal recessive disease,
DOID:0080246,Galloway-Mowat syndrome 4,Galloway-Mowat syndrome,
DOID:0080247,Galloway-Mowat syndrome 5,Galloway-Mowat syndrome,
DOID:0080248,erythrokeratodermia variabilis et progressiva 2,autosomal dominant disease,
DOID:0080248,erythrokeratodermia variabilis et progressiva 2,erythrokeratodermia variabilis,
DOID:0080249,erythrokeratodermia variabilis et progressiva 3,autosomal dominant disease,
DOID:0080249,erythrokeratodermia variabilis et progressiva 3,erythrokeratodermia variabilis,
DOID:0080250,erythrokeratodermia variabilis et progressiva 4,autosomal recessive disease,
DOID:0080250,erythrokeratodermia variabilis et progressiva 4,erythrokeratodermia variabilis,
DOID:0080251,erythrokeratodermia variabilis et progressiva 5,autosomal recessive disease,
DOID:0080251,erythrokeratodermia variabilis et progressiva 5,erythrokeratodermia variabilis,
DOID:0080252,spastic ataxia 8,autosomal recessive disease,
DOID:0080252,spastic ataxia 8,spastic ataxia,
DOID:0080253,Meckel syndrome 13,autosomal recessive disease,
DOID:0080253,Meckel syndrome 13,Meckel syndrome,
DOID:0080254,orofaciodigital syndrome XVI,autosomal recessive disease,
DOID:0080254,orofaciodigital syndrome XVI,orofaciodigital syndrome,
DOID:0080255,Meier-Gorlin syndrome 8,autosomal recessive disease,
DOID:0080255,Meier-Gorlin syndrome 8,Meier-Gorlin syndrome,
DOID:0080256,Perrault syndrome 6,Perrault syndrome,
DOID:0080257,autosomal recessive congenital ichthyosis 13,autosomal recessive congenital ichthyosis,
DOID:0080258,autosomal recessive congenital ichthyosis 14,autosomal recessive congenital ichthyosis,
DOID:0080259,autosomal recessive spinocerebellar ataxia 25,autosomal recessive cerebellar ataxia,
DOID:0080260,autosomal recessive spinocerebellar ataxia 26,autosomal recessive cerebellar ataxia,
DOID:0080261,autosomal recessive nonsyndromic deafness 106,autosomal recessive nonsyndromic deafness,
DOID:0080262,autosomal recessive nonsyndromic deafness 107,autosomal recessive nonsyndromic deafness,
DOID:0080263,autosomal recessive nonsyndromic deafness 108,autosomal recessive nonsyndromic deafness,
DOID:0080264,exudative vitreoretinopathy 7,autosomal dominant disease,EVR7
DOID:0080264,exudative vitreoretinopathy 7,exudative vitreoretinopathy,EVR7
DOID:0080265,nephrotic syndrome type 14,autosomal recessive disease,
DOID:0080265,nephrotic syndrome type 14,familial nephrotic syndrome,
DOID:0080266,primary ciliary dyskinesia 37,primary ciliary dyskinesia,
DOID:0080267,autosomal dominant nonsyndromic deafness 71,autosomal dominant nonsyndromic deafness,
DOID:0080268,autosomal dominant nonsyndromic deafness 72,autosomal dominant nonsyndromic deafness,
DOID:0080269,autosomal dominant nonsyndromic deafness 73,autosomal dominant nonsyndromic deafness,
DOID:0080270,autosomal dominant nonsyndromic deafness 34,autosomal dominant nonsyndromic deafness,
DOID:0080271,nephrotic syndrome type 15,autosomal recessive disease,
DOID:0080271,nephrotic syndrome type 15,familial nephrotic syndrome,
DOID:0080272,nephrotic syndrome type 16,autosomal recessive disease,
DOID:0080272,nephrotic syndrome type 16,familial nephrotic syndrome,
DOID:0080273,polycystic kidney disease 5,autosomal recessive polycystic kidney disease,
DOID:0080274,multiple mitochondrial dysfunctions syndrome 5,autosomal recessive disease,
DOID:0080274,multiple mitochondrial dysfunctions syndrome 5,multiple mitochondrial dysfunctions syndrome,
DOID:0080275,Joubert syndrome 30,Joubert syndrome,
DOID:0080276,Joubert syndrome 29,Joubert syndrome,
DOID:0080277,Joubert syndrome 31,Joubert syndrome,
DOID:0080278,Joubert syndrome 32,Joubert syndrome,
DOID:0080279,Joubert syndrome 33,Joubert syndrome,
DOID:0080280,gingival fibromatosis 5,autosomal dominant disease,
DOID:0080280,gingival fibromatosis 5,gingival fibromatosis,
DOID:0080281,schizophrenia 19,schizophrenia,
DOID:0080282,developmental and epileptic encephalopathy 56,autosomal dominant disease,DEE56
DOID:0080282,developmental and epileptic encephalopathy 56,autosomal dominant disease,early infantile epileptic encephalopathy 56
DOID:0080282,developmental and epileptic encephalopathy 56,developmental and epileptic encephalopathy,DEE56
DOID:0080282,developmental and epileptic encephalopathy 56,developmental and epileptic encephalopathy,early infantile epileptic encephalopathy 56
DOID:0080283,developmental and epileptic encephalopathy 55,autosomal recessive disease,DEE55
DOID:0080283,developmental and epileptic encephalopathy 55,autosomal recessive disease,GPIBD14
DOID:0080283,developmental and epileptic encephalopathy 55,autosomal recessive disease,early infantile epileptic encephalopathy 55
DOID:0080283,developmental and epileptic encephalopathy 55,autosomal recessive disease,glycosylphosphatidylinositol biosynthesis defect 14
DOID:0080283,developmental and epileptic encephalopathy 55,developmental and epileptic encephalopathy,DEE55
DOID:0080283,developmental and epileptic encephalopathy 55,developmental and epileptic encephalopathy,GPIBD14
DOID:0080283,developmental and epileptic encephalopathy 55,developmental and epileptic encephalopathy,early infantile epileptic encephalopathy 55
DOID:0080283,developmental and epileptic encephalopathy 55,developmental and epileptic encephalopathy,glycosylphosphatidylinositol biosynthesis defect 14
DOID:0080284,developmental and epileptic encephalopathy 57,autosomal dominant disease,DEE57
DOID:0080284,developmental and epileptic encephalopathy 57,autosomal dominant disease,early infantile epileptic encephalopathy 57
DOID:0080284,developmental and epileptic encephalopathy 57,developmental and epileptic encephalopathy,DEE57
DOID:0080284,developmental and epileptic encephalopathy 57,developmental and epileptic encephalopathy,early infantile epileptic encephalopathy 57
DOID:0080285,developmental and epileptic encephalopathy 58,autosomal dominant disease,DEE58
DOID:0080285,developmental and epileptic encephalopathy 58,autosomal dominant disease,early infantile epileptic encephalopathy 58
DOID:0080285,developmental and epileptic encephalopathy 58,developmental and epileptic encephalopathy,DEE58
DOID:0080285,developmental and epileptic encephalopathy 58,developmental and epileptic encephalopathy,early infantile epileptic encephalopathy 58
DOID:0080286,spinocerebellar ataxia 44,autosomal dominant cerebellar ataxia,
DOID:0080287,spinocerebellar ataxia 45,autosomal dominant cerebellar ataxia,
DOID:0080288,spinocerebellar ataxia 46,autosomal dominant cerebellar ataxia,
DOID:0080289,orofaciodigital syndrome XVII,autosomal recessive disease,
